"Dear Students, 

 

Alliance College of Engineering and Design, Batch 2021-25 Semester VI Semester End Examination Result (May 2024) is declared on student's ERP portal.  

 

You can access the results in your login credentials: Home Page -->My Report Card -->Select your Semester-- >Click on Submit.

 

If there are any issues in accessing the result you are kindly requested to contact Mr. Vetrivendan L (Vetrivendan.l@alliance.edu.in)  or  support.erp@alliance.edu.in

 

Please note that notification on Re – Evaluation- May 2024 SEE will be sent to you shortly.

 

 

 

Best Wishes,

 

Dr. K A Venkatesh

Registrar (Examination & Evaluation)
Alliance University

P:  +91 80-4129 9100/9296",spam,no,ham
"Dear Students,

 

Greetings from the Department of Student Support Services!

 

We thank all of you who have registered to be a part of the session that celebrates the International Day of Yoga on June 21, 2024 (Friday) on the University Campus at 8:30 am.

 

Registered participants may please note the following:

 

The session will commence at 8:30 am and go on till 9:30 am.
Ensure to be present at the activity centre by 8:15 am.
Please bring your own Yoga mats.
Please be dressed in appropriate clothing for the session.
The session will be followed by healthy breakfast at Aromas, arranged exclusively for participants.
 

Looking forward to a wonderful day dedicated to Yoga and well-being.

 

 

Regards,

 

Department of Student Support Services

Alliance University",spam,no,ham
"Dear Students,

 

Greetings from the Department of Student Support Services!

 

We thank all of you who have registered to be a part of the session that celebrates the International Day of Yoga on June 21, 2024 (Friday) on the University Campus at 8:30 am.

 

Registered participants may please note the following:

 

The session will commence at 8:30 am and go on till 9:30 am.
Ensure to be present at the activity centre by 8:15 am.
Please bring your own Yoga mats.
Please be dressed in appropriate clothing for the session.
The session will be followed by healthy breakfast at Aromas, arranged exclusively for participants.
 

Looking forward to a wonderful day dedicated to Yoga and well-being.

 

 

Regards,

 

Department of Student Support Services

Alliance University",spam,no,ham
hello,spam,no,ham
"Dear Students,

Warm Greetings!

Kindly note the following regarding Industry Internship Program(IIP), which is a 2-credit course:
Guidelines of B.Tech IIP Guidelines-2021-25-CSE.doc
Fill in the form https://forms.office.com/r/vv4r0aMs9y before 4.30 PM on 29th June 2024.
Faculty coordinator: @Jagdish Chandra Patni(Dr.Jagdish Chandra Patni) for the further communication and coordination.

With regards,

Dr.A.Ezil Sam Leni",spam,no,ham
"Dear Students,

 

Greetings from the Centre of Excellence: intel- High Performance Computing (HPC)..!

 

We are delighted to inform you that the Centre of Excellence: High Performance Computing, School of Advanced Computing, Alliance university is organizing a FOUR-week internship on HPC.

 

Intel High Performance Computing (HPC) encompasses a range of cutting-edge technologies and solutions designed to address the computational needs of today's most demanding capacities. At its core, Intel's HPC initiatives are focused on pushing the boundaries of performance, scalability, and efficiency to unlock new possibilities in scientific research, engineering simulations, artificial intelligence, and more. Intel's HPC offerings span across hardware, software, and services, delivering a comprehensive ecosystem tailored to meet the diverse requirements of HPC applications. On the hardware front, Intel provides a range of processors, accelerators, memory solutions, and storage technologies optimized for HPC workloads. This includes high-performance CPUs featuring advanced architectures, such as Intel Xeon Scalable processors, as well as specialized accelerators like Intel Xe GPUs and FPGAs, designed to accelerate specific computational tasks.

 

Program Structure: 

Level 1: Fundamentals of Computing, Algorithms and Essential Mathematics

Level 2: Parallelism in Computers and Computing: Theory, Algorithm Design & Applications

Level 3: Project-Based Learning

 

Venue:

The internship will be held at Alliance University's at LT108 from June 25th to July 20th, 2024. For online delegates, the link will be shared upon successful registration.   

 

Intended Audience:

Six weeks’ internship program is especially designed for:

·         BE / B. Tech. / MCA / M. Tech./ MSc students having keen interest in computing and mathematics.

·         Exceptional and early career researchers (PhD) who are looking for research opportunities in the field of HPC.

 

Pre-requisites:

Basic mathematics (Class 12 level), Fundamentals of C/C++

 

Learning Outcomes:

Over six weeks, interns will delve into

·         core concepts of algorithms, computer architecture, and data structures.

·         essential of mathematics required for HPC (matrix algebra, numerical methods, optimization).

·         writing code for HPC, performing parallel computations.

·         applications of HPC, learning through mini-projects, and writing research papers. 

 

The course can further help you in finding remarkable opportunities in industry and IT sectors as System Engineer/ Analyst/ Computational Engineer. For early career researchers, the course will give you opportunity to link various global researchers in HPC.

 

 ",spam,no,ham
"Dear Student, 

 

This is to notify you that your coursera license sponsored by Alliance University will expire by 10th July 2024. 

 

You are advised to do the following by 10th July 2024: 

Please download your certificates for future use. 
 

Link the account with your personal email address to use coursera in the future. 
 

If you have any course(s) enrolled currently, complete the course(s)",spam,no,ham
"Dear Students,

The Office of Career Advancement & Networking has posted the following campus recruitment opportunity on Superset:

 Company

Streams

Profile / Role

Application Deadline

Target Corporation

CSE & IT

Apprentice Role

04:00 PM on 27 Jun 2024

*You need to also apply in the company link shared in the ATS

Applications are open to students from the mentioned specialization(s).

Log in to your superset account for details of the opportunity and applications. In case of any queries, students may connect with the CAN Office PoC as mentioned in the portal before the application deadline.

Regards,

Team CAN

Alliance University",spam,no,ham
"Dear All,

 

We are pleased to share that Fly91, a scheduled domestic Airline in India operating on select routes is offering Alliance University students, faculty, and staff a 10% discount on their base fare as a promotional offer.

 

FLY91 is a regional airline operating a fleet of state-of-the-art ATR 72 – 600 Aircrafts. Launched in March 2024, they are currently operating more than 300 flights per month connecting 7 cities – Goa (North Goa Mopa), Bangalore, Hyderabad, Pune, Jalgaon, Sindhudurg and Agatti.

 

As a student or employee of Alliance University, you may avail a discounted fare as per the terms below:

 

Offer: 10% DISCOUNT on Base Fare

 

Applicability & Validity: On all flights across sectors of Fly91 from the June 1, 2024 till July 31, 2024; Offer valid for maximum of 2 persons per booking, however, can be used multiple times.

 

Mode of availing the offer:  Application of a coupon code “FLY91ALLIANCE“ at the time of booking online on their website http://www.fly91.in

 

For more details, please refer to the attachments.

 

Disclaimer: This mail is purely to communicate a promo offer by the airline for Alliance University members. This communication is intended to inform the students, faculty and staff of the offer and does not constitute an endorsement or recommendation by Alliance University. You may note that Alliance University has no legal, financial, operational, accidental, or health related obligation related to any members using the airline for travel through the promo offer or even otherwise. Any dispute arising out of travel by Fly91 or its affiliates / partners either through the offer or otherwise will be subject to the legal procedures of the Airline only.

 

 

Happy Flying!!!",spam,no,ham
"Dear All,

 

We are pleased to share that Fly91, a scheduled domestic Airline in India operating on select routes is offering Alliance University students, faculty, and staff a 10% discount on their base fare as a promotional offer.

 

FLY91 is a regional airline operating a fleet of state-of-the-art ATR 72 – 600 Aircrafts. Launched in March 2024, they are currently operating more than 300 flights per month connecting 7 cities – Goa (North Goa Mopa), Bangalore, Hyderabad, Pune, Jalgaon, Sindhudurg and Agatti.

 

As a student or employee of Alliance University, you may avail a discounted fare as per the terms below:

 

Offer: 10% DISCOUNT on Base Fare

 

Applicability & Validity: On all flights across sectors of Fly91 from the June 1, 2024 till July 31, 2024; Offer valid for maximum of 2 persons per booking, however, can be used multiple times.

 

Mode of availing the offer:  Application of a coupon code “FLY91ALLIANCE“ at the time of booking online on their website http://www.fly91.in

 

For more details, please refer to the attachments.

 

Disclaimer: This mail is purely to communicate a promo offer by the airline for Alliance University members. This communication is intended to inform the students, faculty and staff of the offer and does not constitute an endorsement or recommendation by Alliance University. You may note that Alliance University has no legal, financial, operational, accidental, or health related obligation related to any members using the airline for travel through the promo offer or even otherwise. Any dispute arising out of travel by Fly91 or its affiliates / partners either through the offer or otherwise will be subject to the legal procedures of the Airline only.

 

 

Happy Flying!!!",spam,no,ham
"Dear Students,
 
Please find below the link for internship details & kindly fill the data properly.

Deadline: 13.06.2024 before 04.00pm

https://forms.office.com/r/TR2LQ1x2yN

 Regards
Hariprasad B 
Deans' office aced ",spam,no,ham
"Greetings, Alliance Community! 

From launching the first satellite, Aryabhata",spam,no,ham
"Dear Students,
 

On account of the ongoing semester end examinations and request coming in from many of you to provide more space for studies, the Campus Estate Services team in consensus with other departments of the University has decided the following to facilitate more study zones across the campus:

 

The entire first floor of the food court on Central Campus would be available as reading space.
The first floor in the food court would be open as study zone to you between 4:00 pm and 9:30 pm.
No F&B (Food & Beverage) would be either served or be allowed to be carried to the first floor during the mentioned time.
You would be expected to treat the facility during the mentioned hours as reading hall that ensures silence and mutual study time for all.
Do treat the facility only for studies and not for loud discussions or meet-ups.
Any act of using the reading space for other activities unless approved or planned otherwise would be treated as misconduct.
 

The above announcement comes into effect immediately until further notice.

 

We encourage you to utilize the additional study zones most productively and wish you best for the remaining of the upcoming exams.

 

 

Best!

 ","spam","no","ham"
"Dear Students,
 

On account of the ongoing semester end examinations and request coming in from many of you to provide more space for studies, the Campus Estate Services team in consensus with other departments of the University has decided the following to facilitate more study zones across the campus:

 

The entire first floor of the food court on Central Campus would be available as reading space.
The first floor in the food court would be open as study zone to you between 4:00 pm and 9:30 pm.
No F&B (Food & Beverage) would be either served or be allowed to be carried to the first floor during the mentioned time.
You would be expected to treat the facility during the mentioned hours as reading hall that ensures silence and mutual study time for all.
Do treat the facility only for studies and not for loud discussions or meet-ups.
Any act of using the reading space for other activities unless approved or planned otherwise would be treated as misconduct.
 

The above announcement comes into effect immediately until further notice.

 

We encourage you to utilize the additional study zones most productively and wish you best for the remaining of the upcoming exams.

 

 

Best!

 ","spam","no","ham"
"Respected mam,

I am writing to inform you that I was  not feeling well today and need to take a half-day leave for the first half of the day to rest and recover. and sorry for inconvenience and by next time the mail will be raised before taking off. i regret for taking uninformed mail where it would never happen again. 

Your understanding in this matter is greatly appreciated.

Thank you for your consideration.

Sincerely,

Ananthak Kumar V

intern.","spam","no","ham"
